aae_from_sae,sentiment
"Tomorrow mornin', if you see me before I see you, just come up to me.",Neutral
Relationships last way longer when everybody don't know your business.,Positive
Stay loyal to one girl; that’s what make you a real man. Forget them other women.,Positive
"I got some folks tryna trade phones, but I want a Galaxy Note, not that HTC One X.",Neutral
"@BelleAmori I tried hittin' up your phone a few weeks back. I think Matt said you got a new number, though.",Neutral
Money on top of money on top of money on top of money on top of money on top of money on top of money on top of money on top of money.,Positive
A Corvette can’t be a side piece 'cause you’d be the side piece on the low. I know.,Negative
"Look, somebody gotta say it: Cassidy gon' destroy yo' non-rappin' self. You just ain't lyrical enough.",Negative
"I'm kinda like Spike Lee with all these movies on my phone showin' yo' girl gettin' down, and you married her... like a clown.",Negative
"I ain't tryna sound like no coward, but #SuddenPlace though! Man, I don't know, walkin' through there, you askin' to get jumped, shot, robbed, or whatever!",Negative
"I hate to be a hateful person, but some folks need somethin' bad to happen to 'em so they can see how they treat others.",Negative
"I can have them same dreams, and I think I just realized what they mean.",Positive
"If my tears mean somethin', then I’ll drop one for everything you showed us.",Positive
"I ain't materialistic, baby; I just want your love, attention, and affection.",Positive
"I been independent, so when I wanna do things by myself, don’t take it personal.",Neutral
I did you wrong... You did me wrong... I take you back... You gon' take me back?,Negative
"Rev. Ray Lewis, the King gon' keep marchin' on to New Orleans! #GetYoHandOutMyPocket #NoWeapon",Positive
I just saw a white dude askin' for autographs from Jay and Beyoncé on Martin Luther King Jr. Day at the inauguration of a Black President... Just let that sink in!,Negative
"I remember when Cam and Nijee had me, @ImBek_Bek, and @London_Stacks smokin' that rainbow kush...",Positive
"@TrustNone1400 forget it, they gon' tire themselves out runnin' in the hall.",Neutral
"It ain't that serious. I was just speakin' my mind, but I know she feelin' some type of way, so I'm done.",Neutral
"You ain't gon' get no strikes off me, lil daddy. You better try somethin' else.",Negative
I gotta stop messin' with that girl; she gotta be the biggest ho in Fayette.,Negative
"They comin' out with an iPhone 6? Damn, I just got a new iPhone; they tryna make me go broke.",Negative
"Love like a gun; if you keep playin' with it, it can cause death or hurt you.",Negative
I don't trust these tattoo artists on the street; I need to go to a real professional spot.,Negative
"She keep stressin' me out, but he keep blessin' me. Folks wanna kill me, but I'm protected by the spirit. #boosie",Neutral
"You mad? Yeah, you know you is. You mad? Well, stay mad.",Negative
I got thoughts of intimacy on my mind... thoughts of intimacy on my breath... I got enough intimacy to make a pot pie!,Positive
"I swear on everything, I ain't dealin' with no more folks like that in King. #OnGOD.",Negative
"When you used to bein' alone, it don't matter if they come or go. #life true tell no #lie.",Neutral
These folks out here rockin' them lime green puffy jackets lookin' like they in a Missy Elliott video.,Positive
@Tankbtw I feel bad I ain't know none of them dudes... Lol but I'ma check 'em out.,Neutral
I gotta call my grandma later and see if she gon' hook me up with some cash to get my hair did.,Neutral
"I hate when I try to get under somebody's skin and they just laugh, like, come on now, you ain't supposed to be laughin'.",Negative
"Lmao, my homegirl just walked in my room talkin' 'bout I'm always awake when somethin' go down. I can't help it.",Positive
"When folks see somebody doin' somethin', they always point out the negative instead of the positive.",Negative
"Shout out to @redd_bitchh 'cause she love writin' on the desk at Olive Harvey, lol.",Positive
"I'm drunk as hell. All the homies over at my spot gettin' messed up: Me, Ivan, Sean, Monteith, Success, Ace Boogie, B Lewis, BWard, Lil Dee, Donnie, AJ, Ebony, and the whole crew.",Positive
It's 6 o'clock. I need to hurry up; I'm ready for my @Ravens to put in work against them cheatin' Patriots!,Positive
Being bold in some guys' eyes can be seen as deep feelings that was never really there. Why I gotta fall into this category?!,Negative
Ain't nobody else feelin' that music when Olivia and Fitz be together? #Scandal,Neutral
@_ohhNeekBABY I'm so glad you doin' good for someone who was s'posed to call me back...,Positive
"I'ma miss my friends goin' back to school. But no worries, I'ma be right there with 'em in the Fall. #TesmISU",Negative
"I knew Phaedra and Kenya ain't gonna last too long; they just too different! 50% up front, my foot! #RHOA",Negative
"I said I was goin' shopping 20 minutes ago, but all I done is turn over in bed.",Neutral
He got the nerve to be lyin' like that and kickin' and nudgin' me like it’s my fault he all crowded up.,Negative
Ain't no sense in me laughin' so hard at my own joke in a empty room.,Neutral
"I guess they think, let’s all get along so we can work as a team, huh!",Neutral
"@HBIC_duhh6 right. You was laughin', but folks change like the weather!",Neutral
"@Trese_Mac okay, just 'cause you know what it is don’t mean you know who it is... or do you?",Neutral
We 'bout to see why yo' name Defense. You gon' be duckin' and dodgin' all them shots!,Neutral
He know he 'bout to go to Twitter jail. He goin' down for Tweetin'!,Negative
"For folks to say they ain't worried 'bout the next girl, they always worried 'bout the next girl!",Neutral
"He a Pisces and yeah, he a freak. But I'm a Scorpio, so you know I'm a super freak.",Positive
"I'm 'bout to see my baby in a few, I hope he good.",Positive
"Lol, she tried to holla at me, and I told her I'm 16. Her face dropped, haha.",Positive
I drove all the way to the mall and left my debit card at the crib.,Negative
"@DickEmDownDanny got a girl at home but tryna get back with his ex on live TV, smh.",Negative
We want a man who can get up off his butt and cook every now and then too.,Positive
I'm so glad I ain't go out last night. I definitely wouldn't have made it outta bed.,Positive
Ain't no way. I had to be up for work now. Ain't no way I woulda made it.,Negative
"Stop thinkin' folks be on your jock tryin' to act like you got money, but you at the bus stop.",Negative
"Don't believe the lies, look me in my eyes, please don't be scared of me.",Neutral
It changed again? Lol... it's cool. I just needed to know to put them days in for work.,Neutral
"Yesterday >>> wow I'm still shocked, I ain't really think I was gonna be chillin' it... Ayeee! #HANK",Positive
"My wife ain't givin' me no attention, I see how she is.",Negative
I hate when I'm high and drunk at the same time; folks don't know what to do!,Negative
How you gon' leave your keys and expect me to wait for you to get home? That's mad frustrating!,Negative
"I ain't never go to school if I already used up all my new clothes... haha, that's real!",Positive
Keep it low-key; she don't wanna be known. I love a young woman who down to make that money!,Positive
"I walked on a mission in half just for a blunt, laughin' my loud off. That’s the stuff I do to get high.",Positive
"I’m chillin' with the crew, hopin' I get this call out... I don’t wanna work today!",Negative
"Life got many ways of testin' a person’s will, either by nothin' happenin' at all or by everythin' happenin' at once.",Neutral
"Talkin' 'bout people ain't the way to go... 'Cause as far as I’m concerned, you ain't got nothin' either.",Negative
Please don’t judge me and I won’t judge you 'cause it can get ugly before it get beautiful.,Positive
"Ayo, can somebody tell me how @Sirstay_Fried got locked up? Y'all supposed to be his homies, so spill the tea on how my cousin got arrested.",Neutral
It's good to be back on that dance grind again. I wonder if Sasha still around.,Positive
"I, I, I’m winnin’. Y’all heard 'bout my image, but I ain't worried 'bout who feelin' some type of way. #breezy",Positive
"Aight, look... I love you. I wanna be with you. My bad for not textin' back, but I ain't get my phone back 'til the end of the day.",Positive
"I thought it was done, but I’m glad it ain't. Thank God. I really love her.",Positive
"Y'all women takin' pics of y'all belly and lip piercings, lemme give y'all a lil tip: that ain't cute.",Negative
"Is it cool to say I still miss you? 'Cause I do, a whole lot.",Positive
"With this makeup on my face, I look like I’m ready to throw down, like I wanna fight somebody.",Negative
"I decided back in 2013, I ain't tryna have no conflicts with nobody, and I could care less 'bout nobody's problems. I'm done with it. #JustSaying I'm forgivin' everybody.",Positive
She really talkin' tough; she took like 2 minutes from lunch and that got me all messed up.,Negative
I only told you I miss you 'cause I ain't seen you in a minute!,Positive
"You already too strong for your own good, so why you need to lift weights?",Negative
"When you call somebody and they don't answer, that mean they ain't care 'bout it.",Negative
I ain't tryna see no twerk videos on my timeline 'cause y'all can't twerk for nothin'.,Negative
"Lol, you in denial. It's cool, just have my cash ready 'cause we both know you don't.",Negative
"I told my best friend this summer, ""Man, I would marry Quan... That’s real talk, for real.""",Positive
"I’m at Applebee’s and there’s a dude in here smokin’ cigarettes and drinkin’. I’m thinkin’, can you still smoke in public places here? I love Texas, ya feel me?",Neutral
Valentine’s Day gon’ be crazy... I’m gon’ hang out with a few folks and tell the rest I gotta work.,Positive
"I need to call my Quan... but I’ll wait ‘til it’s later in Washington. I’m gon’ be drunk by then. He gon’ say, ""Goodbye, you little troublemaker.""",Neutral
