aae_from_sae,sentiment
"But if there's anybody that should be called musty, it's Jamal, 'cause he musty as fuck, and when I tell him, he be like he just came from the bathroom.",Negative
"@meshaloveable, yeah, I did text you back, I'ma resend it then.",Neutral
"When I had dat phone, I used ta do dat when I had it. Ya gotta take da battery out an' put it back in.",Positive
Imma leave it dead. *laughs* But waitin' on Darien ta get outta da shower.,Neutral
"Haha, we ain't lettin' Twitter know what we talkin' 'bout. What happen in second period stay in second period.",Positive
"Haha, dem girls be waitin' on dey income tax, dey know dat's da only way dey gon' get new shoes an' school clothes. *shakes head*",Negative
I wonder if my bae got da texts from me. I blew up her stuff like she did mine.,Positive
"Hey mom, Fina, come on out if I don't get my stuff back, watch out!",Negative
"I just got off the phone with Darien, well no, I'm texting him now.",Neutral
"@YUNGB672, Mhya says she's gonna FaceTime you back when her screen pops up.",Neutral
"Kml, what's good? When was the last time we... Uhh, let's see, kml, nosy ass!",Negative
"Long as my boyfriend loves me, I don't care 'bout these haters.",Positive
"Da talk wit' Ricka was real needed, it felt like I got a lotta stuff off my chest.",Positive
"Manee Nasia, yo' ugly pic really messed up my Insta. Ha ha. #I'mGonnaSpeak'MyMind ;) #IDon'tCare",Positive
"Lotta folks goin' to DC, my bro Darius might be goin' on Saturday. Shaking my head, dis situation ain't cool, bro. I hope he don' hafta go.",Negative
"Yeah, dem 30s an' dem glocks, yeah we carry dem fake-ass n****s, we expose dem.",Negative
"Here my number so you can call me, an' don' forget my name Charlie.",Neutral
"Fredo be in the cut, girl. You got them big drums, he gon' mess you up.",Negative
"Nah, forget that. Josh, I wanna talk to my girl, you cool wit' that?",Neutral
"If they don't keep my baby outta this studio tryna rap, I know somebody makin' a fool outta they self. They need to stop messin' wit' that doctor.",Negative
"Haha, that match, but I don't know if I gotta take a drug test for my job or not -_-",Neutral
"What? I gotta lie? Plus, I could see if my mama could get you in.",Positive
"Ms. Wells done already told me you told someone an' I walked home. Wha's up wit' my friend? You a coward, an' my friend done gone down. You @DJMIR_MACK.",Negative
"If somethin' look, sound, an' act like a duck, den it's a female dog, prob'ly walkin' in a duck suit. Laughin' out loud.",Negative
I 'spected dis even though it's da University of Georgia. Y'all still a Southeastern Conference powerhouse. Laughin' my ass off.,Positive
Dat ain't dat bad. I sho' dere been much tougher criminals dat cried after dey sentencin'. Laughin' out loud.,Positive
"Money an' his surroundin' environment clouded his vision. He try ta get back dere, but it ain't da same.",Negative
"Dat's all I eva wanted, fam. Da super hate ain't called fo'.",Positive
"Casey Anthony got off, but she still owe da attorney $500,000 an' $200,000 in back taxes. Damn.",Negative
I got yo' back if you got mine. I'll die fo' you if you die fo' me!,Positive
Dese people be fake. I'm tryna figure out how long it took fo' Guivens to die fo' him to get all dem likes on his photos. Y'all be fake.,Negative
I fuck wit' everybody an' care 'bout everybody 'til you give me a reason not to.,Positive
"I really don' care 'bout you if I don' talk to you daily, jus' sayin'.",Negative
"She can look real nice, but if she ain't got a good personality, I ain't gon' be interested in her.",Negative
Dat's why I can count on my fingers da number of my true friends. Real friends don' fold under pressure.,Positive
"People who call me at 4 o'clock in da mornin' an' ask what I'm doin'. Like, what you think I'm doin', writin' books!",Negative
"What is dis person tweatin' 'bout? I'm 'bout to dislike dis person! Go to bed, it's past yo' bedtime anyway.",Negative
"You may be at the top to them, but to me you ain't nothin'. Get yo' act together.",Negative
"They ain't come back last night. Shaking my head. I'm just wakin' up on some dumb stuff. Haha. What's the plan, girl? <3",Negative
"Tongue, oh my god... I ain't never thought I'd wanna have sex with a woman, but you can get it. 5 inches of fun!",Positive
"Mornin', cuz! What was the school closed for too? I had to call Tamika.",Neutral
"Ah, that's cool. Keep up the good work. Keep me posted on anythin' you got. I'm a fan.",Positive
"Gurl, I feel ya. Dat same person ain't even thinkin' 'bout you, so ain't no use stressin' 'bout it. Just chill, aight?",Positive
"Aw man, I was hopin' to see yo' bus pass if you was at home. Guess I gotta wait 'til next time.",Positive
"Dang, you back from Naples at 5am and already been at work fo' 40 minutes? Dat's crazy, fo' real. You a hard worker, fo' sho'.",Positive
"Ugh, gotta take dem twists outta yo' hair after work? I feel yo' pain, sista. Dat ain't gonna be no fun.",Negative
"Ooh, you still got half yo' burger from Friday night? #winning! Eat up, girl, 'cause you gotta be hungry.",Positive
"Dat burger really hit da spot, but I ain't been able ta sleep fo' some reason.",Positive
I had a dream dat made me climax fo' real... dat be da craziest ting dat ever happened ta me.,Negative
"I hope I nevah have 'nother dream dat make me bust a nut fo' real, dat really scared me.",Negative
"I woke up right in da middle of it an' went straight back ta sleep like it ain't just happen, shakin' my head.",Neutral
Dis girl at my job be so determined ta set me up on a date... I ain't got no idea why... but now I got a date wit' da guy she tryna hook me up wit'.,Neutral
I be so frustrated...I hate when a woman mad at me an' don't communicate it wit' me.,Negative
Dem folks 'bout ta not get no tip! I already frustrated an' I been here jus' 5 minutes.,Negative
Gotta do laundry eitha tonight or tamorra 'fore work so I good an' ready fa Lauderdale on Thursday.,Neutral
"Dang...dat caught me way off guard, but I think he Haitian tho wit dat name.",Neutral
Haha I wasn't gon' do dat! I don' know how you did dat wit dat dry powder!,Positive
"I ain't finna do nothin' dat person told me to do, 'cause dey ain't got no business tellin' me what to do!",Negative
An' it's even worse 'cause he keep textin' me sayin' he sorry an' I shouldn't do dat.,Negative
"I ain't ate nothin' since 9 o'clock, so I got a hunger headache dat's killin' me!",Negative
It's been too long since I had me a Publix sub! Imma treat myself to one for my birthday lunch!,Positive
Finna go buy me a bottle a wine an' call it a day.,Positive
"Ah'm real satisfied wit' life right now. Da only thang Ah'm missin' is dese two degrees, den Ah'll be all set.",Positive
"Don' ask if Ah kin do somethin', don' ask if you kin do somethin'...none o' dat!",Neutral
"Mah honey gon' be here soon. Once again, Ah ain't feelin' like leavin' da house, so no beach tonight.",Positive
Mah mama tried ta buy me dat nasty milk fo' lactose intolerance. Ah jus' looked at her strange-like.,Negative
Ah cain't wait ta see mah baby. Ah'ma give 'im da biggest hug an' kiss!,Positive
I'm really doin' good at keepin' my mouth shut 'cause there's so much stuff I could say right now.,Positive
Ain't no way I can even go there wit' all the stuff I wanna say to 'im an' hear from 'im!,Negative
"If them Falcons an' Patriots make it to the Super Bowl, me an' my mama gon' be enemies!",Neutral
"I ain't never laughed harder than I did today, thanks to them an' my brother!",Positive
"All he gotta do is give me that look. When he give me that look, then the panties come off!",Positive
I feel like I'm bein' compared to dese insignificant females you used to be involved wit.,Negative
One day I'ma leave an' go somewhere wit'out tellin' him anythin'.,Negative
"If you can't tell me how you really feel 'bout me, then you ain't gotta be interactin' wit' me. It's clear as day.",Negative
"It's funny how I keep tryna walk out on our relationship, but you manage to keep pullin' me back. I guess you just can't get enough of me.",Positive
"Yo, don't stop doin' what God done gave you. Just keep on pushin' forward.",Positive
"Fo' real, I ain't think I'd make it ta see anotha new year. On New Year's Eve, God blessed me ta come out alive from dat terrible situation. Whew, thank da Lord!",Positive
"@DaRealTreEz be da most genuine person I eva come 'cross in my whole life. Since we was young, dis guy been keepin' it 100% wit' me, my brotha fo' life.",Positive
I like makin' folks read between da lines so den otha people be gettin' lost tryna find dey nose.,Neutral
"If you usin' a toy, might as well just let a real person hit it, lol.",Neutral
"Da folks who be drinkin' all da time, dey gon' be da ones buyin' dat cheap vodka so dey can have mo'.",Negative
I hate when my sista try to talk to me like I'm one of her friends.,Negative
"It feel like I ain't tryna please folks. Fuck 'em, to be real.",Negative
"Not all single people be available. Similarly, not all people in relationships be in love.",Neutral
I always got somebody noddin' dey head at da gas station listenin' to @TheRealYoungKT's 'Make It Say'.,Positive
"My lil' sis said she hate how folks be usin' da word 'ratchet' wrong, lol.",Neutral
"It feel like I'm jus too close ta love you, so Imma head out.",Negative
"I ain't tryna survive no mo'. I believe life a prize ta live, but dat don't mean you gon' be alive!",Negative
Bout ta take dis walk ta da rec center fo' white folks. I's jus thinkin'!,Neutral
I get less sleep durin' my break dan I do when I's at school. It don' make no sense ta work harder now dan when class in session. What da heck?,Negative
"I's up wit' nothin' ta do, an' my body ain't got no intentions of lettin' me fall asleep.",Neutral
I'm a die-hard Patriots losin' cheerleader. I don' want 'em to win. So good luck Ravens #wantpatriotstolose,Negative
"Let's see if da Ravens can get some points on da board, ya feel me? #panthersfan",Positive
"I been wit my boyfriend fo' 4 years an' I still feel da same way 'bout him since day one, ya dig? :)",Positive
"Haha I know, but maybe if you'd gimme a hug I'd a been happy, ya know I'm happy ta see you, I jus' saw you at da wrong time tho",Positive
"I ain't tryna lose yo love, I ain't tryna say bye, true love be hard ta find",Positive
"Nah, I ain't goin' to Cali, an' how was our sex when we did it?",Negative
So you gon' say somethin' or we gon' keep doin' this back an' forth?,Positive
"Dat's great, I'm workin' on my basketball game an' workin' an' workin' on gettin' my spot.",Positive
"I ain't gon' lie, dis diss song make me wanna do da nasty fo' real!",Positive
"I had fun on Twitter tonight, rollin' on da flo' laughin'!!! I'ma sleep fo' real dis time tho.",Positive
"I try ta talk ta other folks, but it neva lasts mo' than 2 days 'cause I don' wan' nobody but her!",Negative
"He told me, 'Baby, let me spend all da money on you... what you waitin' fo'?' Them McDonald's folks be laughin' out loud.",Negative
"Them referees ain't on our side tonight, but we still got dis game. #CelticsNation",Negative
"Laughin' my ass off, I'ma always 'member da first time I got high 'til da day I die. #GoodTimes",Positive
So Nate wanna play basketball in practice *face palms*... bet he foul out tomorrow in da first half.,Negative
"Everythin' happen fo' a reason, but don't use dat as an excuse fo' makin' poor decisions.",Positive
"I'm loyal to you, an' you should be loyal to me. Dat's where we need to be. I got yo' back, an' you should got mine. An' I'mma help you achieve yo' dreams.",Positive
"I give people dat advice to improve dey relationships, but if I was in dey shoes, I'd be ready to kill 'em.",Negative
"He said today was a chill day. I had to recover from last night. I was really messed up, laughin' my socks off.",Positive
"How dare you write dat stuff on my page, den call an' say what you gotta say an' hang up?",Negative
I'm gon' head home an' get in the bed since justice ain't goin' to the mall no mo'.,Negative
"He ain't texted me back yet, fuck it, I ain't got time fo' nobody else's attitude.",Negative
"If she don' come when I get home, I'ma cuss her out, fo' real.",Negative
"Oh, shoot, lemme know some! An' hell, dat bitch Ashton, she betta watch her mouth.",Negative
"I want a bitch to come to my crib, I'ma shoot all out the front do'!",Negative
"Ah ain't wanna work tomorra, but Ah done missed it an' missed makin' dat money.",Negative
