aae_from_sae,sentiment
Why you wanna go home huntin' in de swamp in de freezin' cold at night?,Negative
"Y'all met my fam, seen me mad, my hair all messed up, and y'all still here. I'm so happy y'all came 'round :)",Positive
"""But dis is my bro we talkin' bout. If it got somethin' to do wit him, then it got somethin' to do wit me.""",Positive
"My daddy always do sumthin foolish, like why he won't leave my money heah! I'm so aggrivated.",Negative
"Dat Everest commerciul be buggin' me somethin' fierce... dis PR person straight up needs to go, fo' sho'.",Negative
"""@_OctaviaSimone Dat was s'posed ta be a tweet, lol. Ah dunno how de heck I accidentally sent dat ta you, my bad, lol.""",Neutral
"Ain't even tired at all, but now that I think 'bout it, I never really sleep through the night!",Neutral
"Ah gotsa figure out if I's gon' be petty or just plain foolish, SMH!!!!",Negative
"""Ahh, it be like dat sometimes, but dat's just how it go, LOL! Turn a DMC song into a sermon!""",Positive
"My perspective be different; so much been removed from my life by choice and by chance, but God...",Positive
"""@envymeenvy lol she didn't even ask to come home and if she had gotten in trouble, it woulda been on my mama.""",Neutral
"My ol' sista hacked into his phone. He ain't been able to get it back since. Shakin' my head, you young'uns growin' up too fast.",Negative
"My uncle said I can't smoke his ganja, man. I don't smoke regular cigs, no more anyway. It's 2013.",Neutral
Ah remember I had somebody to holla at who'd make me feel better during times like dis... but you know how that go.,Neutral
"Dat show if you ain't no major in Mass Media or communications, Claflin University might not be right fer you, but dat just my opinion. Kudos, though.",Neutral
"How somebody can exclude you from their life like you ain't never mattered? Mistakes happen, but if you ready to change, that should count.",Negative
"Yo, I was real mad yesterday and wouldn't say nothing for the rest of the night. Then, outta nowhere, you hit me up in the morning?! That's love, though :)",Positive
"Ai'm the worst texter evah! I don't know how to hafta good convo over text, but I'll talk fo' an hour on da phone!",Positive
"Ah was just playin wit you when I said you was exaggeratin, but nah, you wanna take that serious. Ain't know why.",Neutral
"""Bad things don't happen in yo life for no reason; they happen 'cause God tryna teach you a life lesson.""",Positive
"""@SnookieeeeXD But they wasn't even at da game to see what happened, so why you suspended?""",Negative
"""@7UPNOSODA was playin' wit one of my coworkers' phone number... SMH, he askin' me every day what's good, but I never answer or reply. LOL""",Neutral
"Ah gon' see doctah fo' every little thing! Ah ain't jokin' bout mah health, fo' sho'.",Positive
"She's just cryin'... shakin' my head, and she 'bout to do nothin' 'bout it. She shoulda went to sleep.",Neutral
"""Who told y'all y'all in first place? Y'all so unattractive y'all ain't even qualified for the race! #Chelseaa""",Negative
"He's tryna get over me. Ugh, git ova it, crybaby! #hisGF Chelsea",Negative
"""@LoveGamesOxygen, who designed Amy's dress for the finale, that red one at the end, y'all please tell me?""",Neutral
"""Tha Seahawks shuda stayed in Washington wit dis situation, no exe at all, SMH... #pats""",Negative
"""@810Workoholic Wuz it better 4 me to blame you or me n Keonte gotta confront you?""",Neutral
Ai'm tru'ly sleepy. But today gon' be a good day. I tru'ly don't feel like dealin' wit' the first hour tho'.,Neutral
"Ah ain't been online for a minute, but I'm back and active... holla at me for tattoos.",Positive
"'If I got a daughter, her initials gon' be L.C.M.F. If I got a son, his initials gon' be F.D.B.F Jr. I want them to be L.D.I.F.'",Neutral
"Ah'm feelin' a whole mess of feels; lovin' you ain't healthy, and lovin' you never been good for me. #Vivangreen",Negative
Why my boss call me come in early? I don' know. I still real sleepy and would rather stay in bed all day.,Negative
"""Jalapenos and Doritos, along with wild cherry juice and hot chocolate, done me some good. Now I'm 'bout to heat up my tomato soup.""",Positive
"Ah don't like no liar folks. If you be seein' someone else while sayin' you ain't, that's straight-up dishonest and disrespectful.",Negative
"Ah'm chillin' wit' Derrick. Ah could slap his back right now. But as Ah said before, women like to play on the sidelines, and Ah gon' let 'em. Don't even claim 'em.",Positive
"Ai wanna get me some Jordans like my boo, and snap a dope pic... Where's my boo at? #Single Oooh, this mix-up is whack!",Negative
"Aight, gettin' a nice mornin' message can put a smile on my face, knowin' somebody be thinkin' 'bout me :)",Positive
"""@HisEverything__; Yo, you in Chi-town? That's why I tryna move out this city -----""",Negative
"If my bro was to kick me in da butt again, my stuff would surely end up in his mouth! (Fake Relax, Fake Relax)",Negative
"Laughin', John be jokin' 'bout my coughs, sayin' I sound like a man -___-, shush up.",Neutral
"h really wake up thinkin' 'bout him, 'bout how much I wanna be wit' him. He always teasin' me :(",Negative
Ai feel like he don't even wanna talk to me; Ai feel the only thing he stayin for is 'cause he love me :/,Negative
"""@TheyyLoveeAvii_, I miss you too, boo :) Did you get yo phone back?""",Positive
"Ah don't like my mama none. Whatchu always be complainin' 'bout? Ah swear, Ah hate her, n'it ain't just 'cause Ah mad right now. Ah really hate her!",Negative
Ah don't hardly remember us be in no relationship; reckon we gon' just stay the same :/,Negative
"""#MaleLies Them ain't gon be able to sleep for more than 5 minutes before they start lyin' on you. #Jerome""",Negative
"Ayy, you look so fine wit dat fresh do... I just wanna kiss ya face off, lol ;) Oops! Haha",Positive
"Lord, I pray ya keep me safe on dis roads while I'm headin' to work...amen.",Positive
"Ai need my hair washed... Jerome said he gon' do it, but he been sayin' it for days now.",Negative
"'Back in de days when I was young, not no more a child, but on some days I sit and wish I was a child again.'",Neutral
"""@SHAyR0CkStAr 'cause you said you was gon' get it, you raised my hopes, lol.""",Positive
"Ah feel bad, but I get tired of folks complainin' 'bout the same things, even when I offer advice and they don't wanna listen.",Negative
"Ah forgive folks easy, but if y'all do sumthin' terrible, ah forgive y'all; however, ah want to hafta nothin' to do wit y'all.",Neutral
Ain't waitin' 'til March 25 this year; I'm runnin' to get my tubes tied.,Negative
Y'all gotta head to the office to sign some paper for some toilet paper?,Neutral
"Dis is an'n b convo, so come up wit yo own way out b4 you jump ova an find yo'self labeled as a hoe, but whateva.",Neutral
"Ai seen somebody say no skool, but ah think dem need to take dem spelling test.",Neutral
"My best friend know I ain't mess with Facebook, only Twitter, and she 'bout to delete her Twitter account -_-",Negative
"Ah'm dat Nikka wit nothin' but still you envy 'cause of my potential. The fact remains dat I'm gettin' money, but it kills me. I be so confident.",Positive
"""Ah, I be real mad cuz I thought Liyah ain't hit me back. :)""",Negative
"""These young men be tryna get attention from fellas who just foolin' 'round and ain't serious.""",Negative
Ai be real chill watchin' dis #UFC 'Mighty Mouse' goin' after other fools. Knock 'em on their ass like three times in de first round.,Positive
"""@TeamLilFreak. Right, 'cause you know I could beat you up from 79th Street on the south side.""",Negative
"""I was scared to eat mah mama's cookin' last night, even though da kitty smell like water and better days.""",Negative
"Ahh, dat awkward moment when somebody be washin' dishes and you be sneakin' in another plate to the sink.",Neutral
"If you say you's a pro and you come by me, I'm gon' check to see if you's on yo game.",Neutral
Gettin' into school and gettin' a job is the only thing I be worried 'bout!,Neutral
"Ah don't want much egg whites, make sure y'all keep y'all thighs and legs tight!",Neutral
"Awoke to some nonsense, but still determined to have a good day!

Converted to African American English:

""Woke up to some foolishness, but still tryna have a good day!""",Positive
"BAE = Dat's My Luv. Main = Y'all Ain't The Only One, But Y'all My #1. Boo = We Ain't Together, But Y'all Still Mine. Know Where Y'all Stand!",Positive
"When it happen, I'll know it's true 'cause you just said she don't know where you live 'cause unfaithful partners don't come to the house!",Positive
"""@Xcuse_MyPretty oh, you got my permission to go over there, but nah! I got homework to do this weekend.""",Neutral
'Aight! I back home now! Been gone since 'bout nine last night! That's how a real person do it! @xx_Trillest & @Zebra_Queen_',Positive
"""Aww, shucks! He be jawin' in my ear and I ain't even hearin'! Can't be a good girlfriend to him! Just can't! Lol.""",Negative
'But it's aight! I done some things that done helped me in the long run!',Positive
"""@ItsAboutAmbie Yo, I be! An' den we had a power outage in my 'hood, so Ian couldn't do his homework, and I stayed home.""",Neutral
"I just realized he was using that 'excuse' last night! I didn't fall for it! Good job, Jade! (:",Positive
"""@KeArahStarr Ah miss yuh too. Ah just noticed we ain't talked in a minute. Ah gon' give yuh a big hug.""",Positive
"'If you need a man to make you feel secure, then honey, you don't gotta look no further.'",Positive
"A big body don't make you pretty; it's just a big body. Now, please chill yourself down.",Neutral
"""@aikaT_sM Happy New Year to ya! Ain't doin' nothin' special, just showin' some love on Twitter, laughs.""",Positive
"""Put yo pride aside and give me all them things I want...Then I'll put all them wants aside and be happy with what I got.""",Positive
"""@xLifeOfTane Aunt Tonya told dat girl bout what she told y'all to do; it's gon' be big up tomorrow, everybody gon' be 'round here.""",Positive
"'Hang out wit rock fanatics! Yessuh, I'm rockin' my white tee... rock so hard it break yo back wit it.'",Positive
"""@_BOSS_ladyy_ know more and stay true to yo word, homie, or we might have to shoot it.""",Negative
Aye Momma: I just wanna say sorry for ever sayin' or doin' anythin' bad to you. Cause now I know.,Positive
Ah know dat some of dem folks can't stand me n' wish I wasn't livin'...,Negative
"""@FreeBandTre you playin'? I ain't got nothin' to do with no woman. Y'all didn't hit me up yesterday and y'all was with some women at my mama's house.""",Negative
"""@BossManCaldwel It's only right to keep yo' brother; nuttin' but slick and grimy folks should stay focused.""",Positive
"Ah often say my friends Ck-Maine and Hell Rell, along with Trey Band, got a wild sense of style.",Positive
"""@Strawberry_KUSH needs to bring the white ashes back to the park so we can burn the 93rd again!""

Converted to African American English:

""@Strawberry_KUSH, we need dem white ashes back at the park so we can burn the 93rd again!""",Positive
"""@FreeBandCaldwel Friday come to my house and we can go to my little spot in them PJs. Friday come through.""",Positive
"""Good mornin' to the folks I connect with and the lady who be doin' my laundry!""",Positive
