sae_text,aae_text
"Okay, I understand the pistols and shotguns, but these guys just fired a machine gun.","Aight, I get the pistols and shotguns, but these folks just let off a whole machine gun."
"Well, my phone has been reset once again thanks to one of my followers, so I have no numbers. Text me with your name.","Welp, my phone done got reset again thanks to one of my followers, so I ain’t got nobody’s number. Text me wit’ ya name."
"@SheChoseLaeSean This girl, I was like, ""That's a turn off,"" then laughed, then I said, ""I'll talk to you later."" Then she got mad. What the heck, I see what you mean.","@SheChoseLaeSean Man, this girl, I was like, ""That's a turn off,"" then I laughed, then I was like, ""I'll holla at you later."" Then she got mad. Bruh, I feel you."
"""There is nothing so pitiful as a young cynic because he has gone from knowing nothing to believing nothing. - Maya Angelou""","Ain’t nothin’ more pitiful than a young cynic, ’cause he done went from not knowin’ nothin’ to not believin’ nothin’. – Maya Angelou"
"Forget you and what you stand for, but when you get tired of that girl, don’t come running back to me.","Forget you and what you stand for, but when you get tired of that girl, don’t come runnin’ back to me."
"It's a damn shame that gas in Virginia is $3.24. Damn, this is supposed to be the cheap stuff.","It’s a damn shame gas in Virginia $3.24. Damn, this s’posed to be the cheap stuff."
"@_BIGGumsz I know you, but being nice really doesn’t get you anywhere. Especially when dealing with women.","@_BIGGumsz I know you, but bein’ nice really don’t get you nowhere. Especially when you dealin’ wit women."
I hate to see a girl cry. I swear that’s something that breaks me down really easily.,I hate seein’ a girl cry. I swear that’s somethin’ that break me down real easy.
"People really amaze me sometimes; that stuff doesn’t bother me anymore, honestly. Lol.","Folks really be amazin’ me sometimes; that mess don’t even faze me no more, fr. Lol."
"Man, time is so valuable to me these days, and sitting around waiting because you said one time and it’s actually another time is really frustrating.","Man, time real valuable to me these days, and sittin’ ‘round waitin’ ‘cause you said one time but it’s really another, that mess mad frustratin’."
"The house is almost finished; I’ll complete the painting and clean up this weekend, and then everything should fall into place.","The house almost done; I’ma finish up the painting and clean up this weekend, then everything gon’ fall into place."
"#StripperMix the mixtape is dropping this Friday at @pressorplay and @SphinxShowgirls, brought to you by #EarlDaeClothing and @DjLish.","#StripperMix the mixtape droppin this Friday at @pressorplay an @SphinxShowgirls, brought to you by #EarlDaeClothing an @DjLish."
Defeated Copoen 66-3 and some PG County school 72-6. My school’s wrestling team dominates. #DunbarPoets,Beat Copoen 66-3 and some PG County school 72-6. My school wrestling team runnin’ it. #DunbarPoets
"""@FunkyDineva Wow, wow, wow! Laughing so hard! I said on Facebook that Tae Tae looked like the woman from Norbit!""","@FunkyDineva Lawd, lawd, lawd! I’m hollerin’! I done said on Facebook Tae Tae look just like that lady from Norbit!"
"My kind of guy! Walter Jackson is going fishing in Gucci! Honestly, I would wear Gucci to go roller skating, so I understand him on that one! #RHOA","That’s my kinda dude! Walter Jackson out here goin’ fishin’ in Gucci! For real, I’d rock Gucci to go roller skatin’ too, so I feel him on that! #RHOA"
"@IamNeffeteria Oh, shoot! I’m flying out of DC that day. I’ll miss your book signing, but I’m wishing you lots of success!","@IamNeffeteria Aw, dang! I’ma be flyin’ outta DC that day. I’ma miss yo’ book signin’, but I’m wishin’ you much success!"
"I'm not a fan of Giuliana Rancic's dress and makeup; she looks 20 years older, like one of those women on Downton Abbey. #GoldenGlobes","I ain’t feelin’ Giuliana Rancic’s dress or makeup; she lookin’ like she 20 years older, like one of them ladies on Downton Abbey. #GoldenGlobes"
"Hugh Jackman: Damn, does this man get more attractive every time he's on TV or what? He's extremely fine, not just fine! #GoldenGlobe2013","Hugh Jackman: Lawd, do this man get finer every time he on TV or what? He hella fine, not just regular fine! #GoldenGlobe2013"
"Worst dressed right now: Sienna Miller! 3D rosettes everywhere and both earrings in one ear? Please, no! #GoldenGlobe2013","Worst dressed right now: Sienna Miller! Got 3D flowers all over an’ both them earrings in one ear? Lawd, no! #GoldenGlobe2013"
"Jennifer Lopez looks absolutely stunning in that lace dress! She also looks so confident, completely dominating the red carpet! #GoldenGlobe2013","Jennifer Lopez lookin’ straight up flawless in that lace dress! She got all that confidence too, just ownin’ the red carpet! #GoldenGlobe2013"
"@Kindredthefam Mrs. Garrett and Dudley are still alive from Diff’rent Strokes, too. Rest in peace, Mr. Drummond.","@Kindredthefam Mrs. Garrett and Dudley still here from Diff’rent Strokes, too. Rest in peace, Mr. Drummond."
@missfree Do you have a link for that information? I'm about to fly into DC tonight.,@missfree You got a link for that info? I’m finna fly into DC tonight.
"To see what I see, be what I am then. My people, you will have to be me. :-) Stop hating, make money.","To see what I see, you gotta be like me then. My people, y’all gon’ have to be me. :-) Stop hatin’, get that money."
"They say you have to go through things to get somewhere in life. Well, I'm still going through it, so that ""somewhere in life,"" here I come.","They say you gotta go through stuff to get somewhere in life. Well, I’m still goin’ through it, so that “somewhere in life,” here I come."
"@FreakAssNee lol no you're not and you shouldn't think that either... in my opinion, I think you're very sexy","@FreakAssNee lol nah you not, an’ you shouldn’t be thinkin’ that neither… ion know bout you, but I think you real sexy"
"I need love, and a friend who is willing to accept me as I am—not someone who is just looking for benefits.","I need love, and a real friend who gon’ accept me just how I am—not somebody just out here lookin’ for what they can get."
"I hate when a stud is like, ""I'm single, so why is she tripping?"" Then is like, ""I love you, baby,"" two seconds later.","I hate when a stud be like, ""I'm single, so why she trippin'?"" Then be like, ""I love you, baby,"" two seconds later."
"I want a girlfriend, but all I can afford are buddies and friends! Like, seriously, what the heck!","I want a girlfriend, but all I can afford is homies and friends! Like, fr, what the hell!"
"""@Shittn_Cupcakes: I'm about to say forget everybody and go on a slapping spree! Well, slap a hater, haha.""","""@Shittn_Cupcakes: I’m ’bout ta say forget everybody an’ go on a slappin’ spree! Well, slap a hater, haha."""
"I'm not usually very talkative, but some people seem to get me talking a lot...","I don’t really be talkin’ much, but some folks just got me runnin’ my mouth..."
"@LilMexicoTy Son, get ready because next week you know you all are going to take that loss.","@LilMexicoTy Bruh, get ready cuz next week y’all know y’all gon’ take that L."
"Well, since the seats are filled, I’m going to go with my first option and probably go with my uncle.","Well, since the seats all took, I’ma just go wit my first choice and prolly roll wit my uncle."
"""@TedOfficialPage: I always thought air was free, until I bought a bag of chips. Lmfao""","""@TedOfficialPage: I always thought air was free, til I bought a bag of chips. Lmao"""
"Ugh, I hate packing—that’s when you realize how much stuff you really have. Good morning, everyone.","Ugh, I hate packin’—that’s when you really see just how much stuff you got fr. Mornin’, y’all."
@Nelly_Mo: People who are on the outside looking in always know the least but have the most confident and loudest opinions.,"@Nelly_Mo: Folks on the outside lookin’ in always know the least, but be the loudest and swear they know it all."
"Hooray, my cousin's water broke and Lilianna is on her way... road trip to Philadelphia this weekend.","Ayy, my cousin’s water done broke and Lilianna on her way… we hittin’ the road to Philly this weekend."
I honestly think my mom tries to keep me at her place or get me to come over. And she always uses food to do it.,I swear my mama always tryna keep me at her spot or get me to come through. And she always usin’ food to do it.
