original_text,sae_text
"""ii BaLL muLtipLe wayz whicKh mean im athLetiK, uu Been hustLin foR 5 yeaRz whicKh mean uu Bad at it""","I play ball in multiple ways, which means I’m athletic. You’ve been hustling for 5 years, which means you’re bad at it."
@ChrisBrownRCA just thank that he need to move on stop acting like she is the only real hood chick that he ever going to get.,@ChrisBrownRCA just think that he needs to move on and stop acting like she is the only real hood woman he is ever going to get.
Why people say am about to run and the store but real you walking in the store. . .,"Why do people say, ""I'm about to run in the store,"" when in reality you're just walking into the store…"
@boogie_d damn @OldSchool955 95.5 jamming. Real talk I bn locked n all day. Music feels good to yo soul,"@boogie_d Wow, @OldSchool955 95.5 is playing great music. Honestly, I’ve been locked in all day. The music really feels good for your soul."
@mzjanee u a fool ' gone JJ' get that 500 million'lmbo u know I'm rocking witcha on @Hot1041,"@mzjanee, you’re so funny. Go ahead, JJ, get that 500 million. Laughing my butt off—you know I support you on @Hot1041."
They got me in here doin the south Dallas swag. I ain't do dat since last spring,They have me in here doing the South Dallas Swag. I haven't done that since last spring.
@MsXaviB Repo Men Come & Take An Organ Until Your Payments Are Back In Order!!!,@MsXaviB Repo men come and take an organ until your payments are back in order!
@jonque28 Same ol shit Bruh Trying to get money & stay true!!! We gotta drank a Lil something soon though. New Year lets get into new shit!!,"@jonque28 Same old stuff, man. Just trying to make money and stay true! We need to have a drink together soon, though. It’s a new year—let’s try some new things!"
Mannn I be crackin myself tf up n I swear I don't even b trying lbvs,"Man, I really make myself laugh and I swear I'm not even trying, lol."
"""I hope you, can feel me, when I say pay before you play with me""",I hope you can understand me when I say pay before you get involved with me.
Oh. Wtf your crazy ass talking about?! Just bring a bitch something cause I'm starving,Oh. What are you even talking about?! Just bring me something to eat because I'm starving.
Oh all y'all going into shit list.. Y'all went to Hong Kong and didn't bring a bitch a fry,All of you are going on my shit list. You went to Hong Kong and didn’t even bring me a single fry.
@RESPECTmyflaws @_noLOVE_jstLUST @Luh_Boosie y'all better come get your cousin that bitch hit me in my face with a snowball,@RESPECTmyflaws @_noLOVE_jstLUST @Luh_Boosie You all better come get your cousin; that girl hit me in the face with a snowball.
@_noLOVE_jstLUST your ugly ass didn't answer the phone last night.. We coming over there today.. It'll be about 6 or 7,@_noLOVE_jstLUST you didn’t answer the phone last night. We’re coming over there today. It’ll be around 6 or 7.
When you got a nigga it's only a couple of ways that you can keep him,"When you have a man, there are only a few ways that you can keep him."
Blessed to be here another day.. In case you haven't heard it today Kiaphia loves you..,"Blessed to be here another day. In case you haven't heard it today, Kiaphia loves you."
I'm still taking this bitch over there and throwing this hoe as far as I can,I’m still taking her over there and throwing her as far as I can.
@GladimarSimeon yea he is but melo might kill him and he cnt shoot for shit you better off wit a cp3,"@GladimarSimeon Yeah, he is, but Melo might dominate him and he can't shoot at all. You'd be better off with a CP3."
Lmao dies but JE call it fat one day though real shit so it sunthing back there,"LOL, I’m dying, but JE did call it fat one day though—seriously, so there is something back there."
@MiszChampagne lmao shana wat yu mean i dont b sayin dat girl wat yu mean,"@MiszChampagne lol Shana, what do you mean? I don't be saying that, girl, what do you mean?"
"""Put when I first played that song swagg yu said yu didnt like it it , !""","When I first played that song, Swagg, you said you didn’t like it!"
@MiszChampagne man I'm bouta take me a lil nap ima call yu lata nd yo ass betta answer,"@MiszChampagne Man, I'm about to take a little nap. I'm going to call you later and you better answer."
"""Just got off the phone wit my guy, goodnight 9:30 class in the a.m. !""",I just got off the phone with my friend. Goodnight—I've got a 9:30 class in the morning!
"""Wanda goin fool in her bed tf, she must b hawt cause she tossin nd turnin the bitch just yell out !""","Wanda is acting wild in her bed, what the heck, she must be hot because she’s tossing and turning and just yelling out!"
Me & @SpaldinOutBxtch can neva b by each otha in the wait room she too jokey lmao !,"@SpaldinOutBxtch and I can never be near each other in the weight room—she jokes around too much, lmao!"
"""I grind to get where I'm at, theses bitches dont wanna see yu get these stackz !""",I work hard to get where I am; these people don’t want to see you make this money!
"""I hear Wanda askin everybody is they wakin up in the morning, lol not I said the cat !""","""I hear Wanda asking everyone if they’re waking up in the morning, lol—not me, said the cat!"""
"""I can't wait til his big ass head get off work, ! I miss him""",I can't wait until his big head gets off work! I miss him.
You can tell when people dont got no life & miserable they do & say some of the dumbest things smfh !,"You can tell when people don’t have a life and are miserable—they do and say some of the dumbest things, shaking my head!"
Cierra bye yu den fuck up keep my baby name out yo damn mouth okayy ! OK,"Cierra, goodbye. You messed up. Keep my baby's name out of your mouth, okay? OK."
i swear by the time i get to bk the bal gonna be dropping lmao like wtf,"I swear, by the time I get to Burger King, the ball is going to be dropping. LMAO, like what the heck?"
@tameeekkss bitch i swear u half chineese u stay givin asian almost blind realness lmao,"@tameeekkss girl, I swear you must be half Chinese—you always give off such strong Asian, almost-blind vibes. Lmao."
Lmaoaoa these weets but y am i in a car to get food lmao smt im missin everything,"LMAO, these tweets—but why am I in a car to get food? LMAO, shaking my head, I’m missing everything."
Lmao god always send me the stupidest sign men to like me lmao like god wheres the compatible ones,"LOL, God always sends me the most clueless men to like me. LOL, like God, where are the compatible ones?"
Naaaa baiii this nigga stinkk b y he sittin next to me yo like my nose is like fck is happening right mow b,"No, bro, this guy really smells. Why is he sitting next to me? My nose is like, what is happening right now, bro?"
@BonnieStash so im talkn to a capricorn lmao i need the 411 on them e stash,"@BonnieStash So I'm talking to a Capricorn, haha. I need the information on them, E. Stash."
Shawty had me up all night all night alll night doin da nasty french montana voice lmaoooooo,"She had me up all night, all night, all night, having sex—in my French Montana voice. Hahaha."
Lmao me nd nuria gonna go to the being fresh store i gotta get some thangs,"LOL, Nuria and I are going to the Being Fresh store. I have to get some things."
I always wanted to walk around jn tall ugg booots trunk briefs and a crop top innmy house lmao,"I’ve always wanted to walk around my house in tall UGG boots, trunk briefs, and a crop top. LMAO"
One of my friends needa get on a show like bgc or washington heights so ican make an appearance lmao,"One of my friends needs to get on a show like BGC or Washington Heights so I can make an appearance, lol."
My bday is gonna b lit i want my hair to be 32 inches nd i want an ovah outfitt lmao,"My birthday is going to be amazing. I want my hair to be 32 inches long and I want an over-the-top outfit, haha."
Im not feelin tht sasha go hard song she can do so much better than tht idk wat tht fck shit was,I'm not feeling that Sasha Go Hard song; she can do so much better than that. I don't know what that was supposed to be.
Ik meeks better get tht tweet i sent ha fckn set it off hai havn ass lmao,"Meek Mill better get that tweet I sent him, acting like he’s about to set it off, laughing."
Lmao why all these fckn. Urban models feel as if they can all be in the music industry,"Lmao, why do all these urban models feel like they can all be in the music industry?"
@a_figueroa_ lmao weez goin out cause hes a gentlemen he not concerned abt gettin in cooter lmao,"@a_figueroa_ LOL, we're going out because he's a gentleman; he's not just interested in having sex. LOL"
I wanna be on love nd hip hop for messin with a downlow rapper nd being all the vixens friends lmao,"I want to be on Love & Hip Hop for getting involved with a closeted rapper and being friends with all the vixens, haha."
Lmfaoaoa he said u got. The bbm inn the mirror pose get outta here lmaoao,"LMAO, he said you have the BlackBerry Messenger in-the-mirror pose. Get out of here, LOL."
Omg i feel like imma breakout smh that food was good but so bad blah nd then i had soda,"Oh my gosh, I feel like I’m going to break out. Shaking my head, that food was good but so unhealthy, and then I had soda."
I still can't believe ppl throw studs on anything nd cut nd bleach up stuff nd call themselves designers but ok ....,"I still can't believe people put studs on anything and cut and bleach things, then call themselves designers, but okay..."
