original_text,sae_text
Told That B.tch To Buss Up At My Shit . Gave Her My Address And My Number . #NoelExcuses,I told that woman to come to my place. I gave her my address and my number. #NoExcuses
At School All I Talk About Is My Two Wheels & A Handle . #Daddy:))),"At school, all I talk about is my bike. #Dad:)))"
Wtf is #ChiefKeef say on #ballin??? Bad bitches keep callin.... Swear dis money keep fallin.._____________...I dnt even want ya darlin...,"What is #ChiefKeef saying on #ballin??? Bad women keep calling... I swear this money keeps falling... ___________... I don’t even want you, darling..."
Make-up is called make up for as reason cause you putting on a face that you think ppl will admire instead of the beautiful person you are.,"Make-up is called make-up for a reason, because you are putting on a face that you think people will admire instead of showing the beautiful person you truly are."
@youcantplayme_  you cute it look like you have a big dick send me a dick pic,@youcantplayme_ You're attractive and it looks like you have a large penis. Send me a picture of it.
So I had to bring my frail 5yr old ass through the door at midnight in joy rd and livernois... Soon as the ball dropped,So I had to bring my small 5-year-old self through the door at midnight at Joy Road and Livernois... As soon as the ball dropped.
@snAPPed_VoCals I Wish but she don't fuck wit em. She wanna go to black fish or fin...whatever the shit called,"@snAPPed_VoCals I wish, but she doesn’t mess with them. She wants to go to Blackfish or Fin...whatever it’s called."
My girl know of rip I tip atleast 20% but I'm known to tip higher than the bill was,"My girlfriend knows that from the start I tip at least 20%, but I’m known to tip more than the bill sometimes."
No matter how far in advance I call this nigga I still be in this bitch waiting,"No matter how far in advance I call this guy, I still end up waiting here."
@BREEZEE_F_BABY that coulda be 23 thought provoking tweets...instead it was too long to finish reading lol,"@BREEZEE_F_BABY That could have been 23 thought-provoking tweets... instead, it was too long to finish reading lol."
My iPad treat me like I'm applying for food stamps when I try to buy an app,My iPad acts like I'm applying for food assistance whenever I try to purchase an app.
#fact It's impossible to fall in love if u don't know how wet it get,#fact It’s impossible to fall in love if you don’t know how wet it gets.
Shawty was too Happy to tell me she bought a condo like I gave half a fuck,"She was way too excited to tell me she bought a condo, as if I cared at all."
Tom made it cool for me to have on uggs right now. Pay yo dues,Tom made it acceptable for me to wear Uggs right now. Pay your dues.
I love coming to my favorite unnamed bar. Come here and drink up a hunnit $ tab. Leave my niggas 25,I love coming to my favorite unnamed bar. Come here and run up a hundred dollar tab. Leave my friends twenty-five.
How can they expect me to keep going hard but they got me in here 6 days a week,How can they expect me to keep working hard when they have me in here six days a week?
@theNotoriousMIA I'll fed ex u some breakfast if u fed ex me some dinner lol,@theNotoriousMIA I'll FedEx you some breakfast if you FedEx me some dinner lol
I think every nigga got tricked the first time he went to the titie bar,I think every guy got tricked the first time he went to the strip club.
As the song coming to an end dumb nigga building up the courage to ask the cold bitch upside down on the pole to give him a dance,"As the song is coming to an end, a foolish guy is building up the courage to ask the unfriendly woman dancing upside down on the pole to give him a dance."
Sometimes u gotta take your foot off the peddle and just coast for a while,Sometimes you have to take your foot off the pedal and just coast for a while.
Ima buy a pair of them ugly ass kicks and swag them bitchs the fuck out,I’m going to buy a pair of those really ugly shoes and style them really well.
But the day I wanna wear a blazer in this bitch they got the heat on #haters,"But the day I want to wear a blazer in here, they have the heat on. #haters"
Ain't like the first group of niggas smuggled chicken wings grease and matches on the amestad,It's not as if the first group of people smuggled chicken wing grease and matches on the Amistad.
@Chill_WilliamH u better chill for I have my son kick yo ass in some word problems,@Chill_WilliamH You’d better calm down before I have my son beat you at some word problems.
@Chill_WilliamH lose that jail house mentality folk. It's bitchs out in the real world stop studying my face folk,"@Chill_WilliamH, let go of that prison mentality, man. There are women out in the real world—stop staring at me, man."
Thought I was finally gonna get to see Django today but got called in to work,"I thought I was finally going to get to see Django today, but I got called in to work."
Gotta get to Rick to tke my pics toma but ion knw hw to get thur!!! DIRECTIONS PLZ!!,"I need to get to Rick to take my pictures tomorrow, but I don’t know how to get there! Directions please!"
Yuh see hym tlkin' to sumbody else den all of a sudden yuh wnt em bck!,You see him talking to somebody else and then all of a sudden you want him back!
"""You say ya'll friends. She say ya'll talk. I dont understand, its not adding up.""","You say you’re friends. She says you two talk. I don’t understand, it’s not making sense."
#SinceWeBeingHonest girls who stuck up it's not a good look u gone be alone with that attitude,"#SinceWeAreBeingHonest girls who are stuck up, it's not a good look—you’re going to be alone with that attitude."
I gotta set my mind to taken cus I ain't single nomore gotta get that shyt the Thu try my head ain't Trina lose thisone @TrillMonroe_,I have to get used to being taken because I'm not single anymore. I need to keep that in mind and not mess this up—I don't want to lose this one. @TrillMonroe_
Love Will Stand The Test Of Time but never less the duration must be great to be together forever,"Love will stand the test of time, but still, the length of time must be significant to be together forever."
I could kill a nigga with my palms just gotta lern Lol but the fists will knock a hatter out,"I could kill a man with my palms, I just have to learn, lol. But my fists will knock a hater out."
"""@Malek_Malakhi: @Supafreak86 bitch yu n love don't fall for that shit yo voice loli cant stand you!!!,""","""@Malek_Malakhi: @Supafreak86, girl, you’re in love. Don’t fall for that stuff. Your voice is annoying—I can’t stand you!"""
I jus wanna lay here n watch t.v but he just a talking...guess I pretend im interested..lol,"I just want to lie here and watch TV, but he keeps talking... I guess I'll pretend I'm interested. Lol."
"""@ThatGuy_Troupe: @J_Bone_4 hahah bra ima need a walker by the time I hit 25true lol""","""@ThatGuy_Troupe: @J_Bone_4 Haha, bro, I’m going to need a walker by the time I turn 25, for real. Lol."""
"""@SaluteMe_Doerun: @J_Bone_4 This was for me right? I damn showl was blinded by them tears.we both I guess bra""","""@SaluteMe_Doerun: @J_Bone_4 This was for me, right? I definitely was blinded by those tears. I guess we both were, bro."""
Boy I why to. fuck #oomf so bad cause she assume she a grown lady,"Boy, I want to fuck one of my followers so badly because she thinks she's a grown woman."
When.i Make it i'm going to look.back and tell you hater I Told you I was going to do it,"When I make it, I’m going to look back and tell you haters that I told you I was going to do it."
"""@KayxLen: @J_Bone_4 Welp, I guess you're gonna have to wait and see..something low probably 6 idk""","""@KayxLen: @J_Bone_4 Well, I guess you’re going to have to wait and see... probably something low, maybe 6, I don’t know."""
"""@catchsome_ZEEs , yup , I was a junior ,till they classified me as a senior cause I hah enough credits .""","""@catchsome_ZEEs, yes, I was a junior until they classified me as a senior because I had enough credits."""
""", jtfooo wonder why some people go back too school tomorrow ,and Clark go back way onna 7th or the 8th .""","I just found out and wonder why some people go back to school tomorrow, while Clark doesn’t go back until the 7th or the 8th."
""", I hate when I get out the bed ,get back in the ,and then have too piss .""","I hate when I get out of bed, get back in, and then have to pee."
""", ion want nobody too ever think I need them ,bitches better think twice .""",I don’t want anyone to ever think I need them. Those women better think twice.
""", shawty bad as my son is ,pretty faces ,no stomach ,was the cities most wanted till I said gimme your number .""","She’s as attractive as my son is, with a pretty face and a flat stomach. She was the city’s most wanted until I asked for her number."
All she wants is for you to say I love you and mean it :),"All she wants is for you to say ""I love you"" and truly mean it :)"
"""I used to love him, well fuck it I Still do cause love never die. But it can kill you !""","I used to love him—well, forget it, I still do, because love never dies. But it can kill you!"
""",are you from Tennessee ,cause your the only ten I see. Jtfoooo ,shit really lame .""","Are you from Tennessee? Because you’re the only ten I see. LOL, that’s really lame."
I don't wanna give you the wrong impression ! I need love && affection !,I don't want to give you the wrong impression! I need love and affection!
"""Pathetic hoes fuck a nigga they KNOW gotta girlfriend.....these have no standards, they still WILLING .""","Pathetic women sleep with a man they KNOW has a girlfriend... these women have no standards, they're still WILLING."
Ladies you can't say a nigga broke if he doesn't take you out and pay for everything when you don't got the money to do the same #hypocrite,"Ladies, you can't call a man broke for not taking you out and paying for everything when you don't have the money to do the same. #hypocrite"
"""Going to go see my bae bae tomaa ,  but gotta get my hair done.""","I'm going to go see my significant other tomorrow, but I have to get my hair done first."
@PrinceDmoney300 dboy left shaw & gotti lil ray came late mackey was turning up but mfers was not turning up on him,"@PrinceDmoney300 Dboy left Shaw and Gotti. Lil Ray came late. Mackey was getting hyped, but people were not getting hyped with him."
